venue,date_post,id,author,length,first,idpauthor,intervention_flag,date_idx
/r/Incels,2017-07-11,2039,462,142.74252084355075,90,4.413419913419913,0,-119
/r/Incels,2017-07-13,1297,257,130.97764070932922,26,5.046692607003891,0,-117
/r/Incels,2017-07-14,2712,545,138.39712389380531,128,4.9761467889908255,0,-116
/r/Incels,2017-07-15,2489,527,137.7372438730414,105,4.722960151802656,0,-115
/r/Incels,2017-07-16,3034,567,155.71654581410678,149,5.350970017636684,0,-114
/r/Incels,2017-07-17,3444,616,141.95296167247386,144,5.590909090909091,0,-113
/r/Incels,2017-07-18,3711,634,154.12611156022635,149,5.853312302839116,0,-112
/r/Incels,2017-07-19,3250,589,146.76,98,5.517826825127335,0,-111
/r/Incels,2017-07-20,2868,536,144.36436541143655,86,5.350746268656716,0,-110
/r/Incels,2017-07-21,2916,586,135.20919067215362,120,4.976109215017065,0,-109
/r/Incels,2017-07-22,2795,561,151.05330948121644,99,4.982174688057041,0,-108
/r/Incels,2017-07-23,465,151,139.68172043010753,15,3.0794701986754967,0,-107
/r/Incels,2017-08-01,1142,161,124.8292469352014,8,7.093167701863354,0,-98
/r/Incels,2017-08-05,1071,149,132.79551820728292,1,7.1879194630872485,0,-94
/r/Incels,2017-08-07,1127,172,115.77551020408163,1,6.5523255813953485,0,-92
/r/Incels,2017-08-08,1075,171,124.03627906976745,2,6.286549707602339,0,-91
/r/Incels,2017-08-09,3436,614,133.5861466821886,230,5.596091205211726,0,-90
/r/Incels,2017-08-10,2250,582,149.52177777777777,172,3.865979381443299,0,-89
/r/Incels,2017-08-11,2738,597,136.527392257122,175,4.586264656616415,0,-88
/r/Incels,2017-08-12,2838,551,144.1198026779422,123,5.150635208711433,0,-87
/r/Incels,2017-08-13,3088,664,147.73413212435233,199,4.650602409638554,0,-86
/r/Incels,2017-08-14,1675,337,135.43701492537315,42,4.970326409495549,0,-85
/r/Incels,2017-08-15,3772,726,143.70015906680806,219,5.195592286501378,0,-84
/r/Incels,2017-08-16,3292,701,143.98207776427702,183,4.696148359486448,0,-83
/r/Incels,2017-08-17,3513,782,154.22744093367493,246,4.4923273657289,0,-82
/r/Incels,2017-08-18,3636,719,158.89906490649065,190,5.057023643949931,0,-81
/r/Incels,2017-08-19,2495,496,145.574749498998,102,5.030241935483871,0,-80
/r/Incels,2017-08-20,3658,688,140.32750136686715,180,5.316860465116279,0,-79
/r/Incels,2017-08-21,2737,596,137.45232005845816,131,4.592281879194631,0,-78
/r/Incels,2017-08-22,2972,627,131.09589502018844,137,4.7400318979266345,0,-77
/r/Incels,2017-08-23,3804,732,126.6264458464774,195,5.19672131147541,0,-76
/r/Incels,2017-08-24,3667,763,137.84946823016088,209,4.806028833551769,0,-75
/r/Incels,2017-08-25,3898,769,148.2362750128271,187,5.068920676202861,0,-74
/r/Incels,2017-08-26,3910,760,154.65728900255755,206,5.144736842105263,0,-73
/r/Incels,2017-08-27,3838,777,143.91636268890048,202,4.93951093951094,0,-72
/r/Incels,2017-08-28,3969,747,146.29352481733434,159,5.313253012048193,0,-71
/r/Incels,2017-08-29,3885,751,130.81003861003862,163,5.173102529960053,0,-70
/r/Incels,2017-08-30,3534,717,134.35597057159026,151,4.928870292887029,0,-69
/r/Incels,2017-08-31,3915,704,131.25925925925927,163,5.561079545454546,0,-68
/r/Incels,2017-09-01,3597,736,129.29357798165137,190,4.887228260869565,0,-67
/r/Incels,2017-09-02,3281,653,128.82718683328252,136,5.024502297090352,0,-66
/r/Incels,2017-09-03,3340,720,134.3562874251497,166,4.638888888888889,0,-65
/r/Incels,2017-09-04,3723,720,134.31453129196885,161,5.170833333333333,0,-64
/r/Incels,2017-09-05,4026,739,126.44361649279682,151,5.447902571041949,0,-63
/r/Incels,2017-09-06,3598,738,130.95358532518065,157,4.875338753387534,0,-62
/r/Incels,2017-09-07,3901,717,142.5554985901051,150,5.4407252440725244,0,-61
/r/Incels,2017-09-08,3275,666,125.69557251908397,118,4.9174174174174174,0,-60
/r/Incels,2017-09-09,3752,693,123.44856076759062,144,5.414141414141414,0,-59
/r/Incels,2017-09-10,3309,691,119.26956784527047,136,4.788712011577424,0,-58
/r/Incels,2017-09-11,3306,711,127.90562613430127,135,4.649789029535865,0,-57
/r/Incels,2017-09-12,3529,669,134.67809577784075,133,5.275037369207773,0,-56
/r/Incels,2017-09-13,3602,739,123.33481399222654,133,4.874154262516915,0,-55
/r/Incels,2017-09-14,4074,774,126.72901325478645,165,5.263565891472868,0,-54
/r/Incels,2017-09-15,4584,832,121.41186736474694,179,5.509615384615385,0,-53
/r/Incels,2017-09-16,4435,819,125.84171364148816,213,5.415140415140415,0,-52
/r/Incels,2017-09-17,3837,731,139.21240552514985,165,5.248974008207934,0,-51
/r/Incels,2017-09-18,3490,670,143.41146131805158,129,5.208955223880597,0,-50
/r/Incels,2017-09-19,3353,718,137.16522517148823,139,4.66991643454039,0,-49
/r/Incels,2017-09-20,1274,248,135.80455259026687,18,5.137096774193548,0,-48
/r/Incels,2017-09-21,1245,278,112.51164658634538,31,4.4784172661870505,0,-47
/r/Incels,2017-09-22,1228,228,96.66042345276873,15,5.385964912280702,0,-46
/r/Incels,2017-09-23,1562,272,110.89116517285531,16,5.742647058823529,0,-45
/r/Incels,2017-09-24,1411,269,100.08433734939759,23,5.245353159851301,0,-44
/r/Incels,2017-09-25,1282,253,110.56162246489859,16,5.067193675889328,0,-43
/r/Incels,2017-09-26,1116,211,105.24820788530467,4,5.289099526066351,0,-42
/r/Incels,2017-09-27,1306,237,104.02756508422665,15,5.510548523206751,0,-41
/r/Incels,2017-09-28,1664,208,96.1141826923077,10,8.0,0,-40
/r/Incels,2017-09-29,3506,617,124.36794067313177,162,5.682333873581848,0,-39
/r/Incels,2017-09-30,3938,654,107.95149822244794,128,6.021406727828746,0,-38
/r/Incels,2017-10-01,3325,696,115.85984962406015,152,4.777298850574713,0,-37
/r/Incels,2017-10-02,3399,723,137.4763165636952,183,4.7012448132780085,0,-36
/r/Incels,2017-10-03,2977,676,108.72421901242862,143,4.403846153846154,0,-35
/r/Incels,2017-10-04,3419,716,114.58847616262065,157,4.7751396648044695,0,-34
/r/Incels,2017-10-05,2918,668,119.7217272104181,142,4.368263473053892,0,-33
/r/Incels,2017-10-06,3602,739,119.17240421987785,161,4.874154262516915,0,-32
/r/Incels,2017-10-07,3553,685,126.95750070363073,137,5.186861313868613,0,-31
/r/Incels,2017-10-08,3316,656,129.41284680337756,127,5.054878048780488,0,-30
/r/Incels,2017-10-09,3729,735,127.97103781174577,142,5.073469387755102,0,-29
/r/Incels,2017-10-10,4425,870,135.78621468926553,221,5.086206896551724,0,-28
/r/Incels,2017-10-11,3807,784,132.71657473075913,135,4.855867346938775,0,-27
/r/Incels,2017-10-12,4264,833,125.85506566604127,174,5.118847539015606,0,-26
/r/Incels,2017-10-13,5171,1035,129.93173467414425,375,4.996135265700483,0,-25
/r/Incels,2017-10-15,5066,919,126.90465850769839,219,5.512513601741023,0,-23
/r/Incels,2017-10-16,4505,980,143.29034406215317,243,4.596938775510204,0,-22
/r/Incels,2017-10-17,5656,1083,123.91637199434228,272,5.22253000923361,0,-21
/r/Incels,2017-10-18,5428,1012,125.27818717759764,221,5.363636363636363,0,-20
/r/Incels,2017-10-19,4761,938,111.10354967443814,192,5.075692963752665,0,-19
/r/Incels,2017-10-20,5476,1006,100.36888239590942,221,5.443339960238569,0,-18
/r/Incels,2017-10-21,5064,1021,105.22511848341232,226,4.959843290891283,0,-17
/r/Incels,2017-10-22,5852,1248,114.75512645249488,408,4.689102564102564,0,-16
/r/Incels,2017-10-23,6561,1157,113.71040999847584,309,5.670700086430424,0,-15
/r/Incels,2017-10-24,6650,1110,113.0190977443609,242,5.990990990990991,0,-14
/r/Incels,2017-10-25,5717,1065,109.6401959069442,208,5.368075117370892,0,-13
/r/Incels,2017-10-26,5547,1134,112.03208941770326,272,4.891534391534392,0,-12
/r/Incels,2017-10-27,5716,1037,110.14695591322604,212,5.51205400192864,0,-11
/r/Incels,2017-10-28,5324,1003,110.74906085649887,215,5.3080757726819545,0,-10
/r/Incels,2017-10-29,6129,1088,112.01060531897537,230,5.633272058823529,0,-9
/r/Incels,2017-10-30,4322,918,109.4481721425266,144,4.708061002178649,0,-8
/r/Incels,2017-10-31,2850,648,104.0638596491228,95,4.398148148148148,0,-7
/r/Incels,2017-11-01,4235,895,120.39834710743801,271,4.731843575418995,0,-6
/r/Incels,2017-11-02,4810,969,115.82931392931393,216,4.9638802889576885,0,-5
/r/Incels,2017-11-03,670,283,128.10298507462687,55,2.3674911660777385,0,-4
/r/Incels,2017-11-08,3118,311,108.11577934573444,222,10.02572347266881,1,1
/r/Incels,2017-11-09,3106,273,109.6445589182228,82,11.377289377289378,1,2
/r/Incels,2017-11-10,2296,219,113.36454703832753,46,10.484018264840183,1,3
/r/Incels,2017-11-11,2672,230,125.73914670658682,42,11.617391304347827,1,4
/r/Incels,2017-11-12,3193,232,120.42248668963357,35,13.762931034482758,1,5
/r/Incels,2017-11-13,2624,227,112.81364329268293,21,11.559471365638766,1,6
/r/Incels,2017-11-14,2113,218,137.37434926644582,22,9.692660550458715,1,7
/r/Incels,2017-11-15,2441,222,123.132322818517,14,10.995495495495495,1,8
/r/Incels,2017-11-16,2348,212,158.82112436115844,13,11.075471698113208,1,9
/r/Incels,2017-11-17,2754,207,132.15831517792301,20,13.304347826086957,1,10
/r/Incels,2017-11-18,2690,204,140.26468401486989,11,13.186274509803921,1,11
/r/Incels,2017-11-19,2900,211,135.7396551724138,19,13.744075829383887,1,12
/r/Incels,2017-11-20,2576,216,137.76591614906832,15,11.925925925925926,1,13
/r/Incels,2017-11-21,2352,196,140.39880952380952,14,12.0,1,14
/r/Incels,2017-11-22,2095,186,135.12028639618137,10,11.263440860215054,1,15
/r/Incels,2017-11-23,2260,185,146.89690265486726,15,12.216216216216216,1,16
/r/Incels,2017-11-24,2588,179,132.43122102009275,9,14.458100558659218,1,17
/r/Incels,2017-11-25,2353,194,132.18019549511263,16,12.128865979381443,1,18
/r/Incels,2017-11-26,2490,206,134.51767068273094,10,12.087378640776699,1,19
/r/Incels,2017-11-27,2771,217,126.5135330205702,15,12.76958525345622,1,20
/r/Incels,2017-11-28,2595,216,135.66782273603084,11,12.01388888888889,1,21
/r/Incels,2017-11-29,2236,197,131.78175313059035,8,11.350253807106599,1,22
/r/Incels,2017-11-30,2650,205,126.68716981132076,10,12.926829268292684,1,23
/r/Incels,2017-12-01,2550,205,124.26117647058824,8,12.439024390243903,1,24
/r/Incels,2017-12-02,2446,214,136.5437448896157,13,11.429906542056075,1,25
/r/Incels,2017-12-03,2292,210,165.83376963350784,10,10.914285714285715,1,26
/r/Incels,2017-12-04,2632,211,136.79407294832828,10,12.4739336492891,1,27
/r/Incels,2017-12-05,2867,201,127.54482036972445,14,14.2636815920398,1,28
/r/Incels,2017-12-06,2559,213,126.79015240328253,13,12.014084507042254,1,29
/r/Incels,2017-12-07,2540,203,123.67125984251969,19,12.51231527093596,1,30
/r/Incels,2017-12-08,2444,191,124.02536824877251,9,12.795811518324607,1,31
/r/Incels,2017-12-09,2825,197,129.93274336283187,10,14.34010152284264,1,32
/r/Incels,2017-12-10,2787,204,127.48905633297453,9,13.661764705882353,1,33
/r/Incels,2017-12-11,2675,211,125.5973831775701,11,12.677725118483412,1,34
/r/Incels,2017-12-12,2417,212,134.32726520479935,7,11.400943396226415,1,35
/r/Incels,2017-12-13,2205,222,140.93605442176872,10,9.932432432432432,1,36
/r/Incels,2017-12-14,1929,212,124.41575946086056,14,9.099056603773585,1,37
/r/Incels,2017-12-15,2625,199,130.17904761904762,10,13.190954773869347,1,38
/r/Incels,2017-12-16,2700,193,117.26333333333334,10,13.989637305699482,1,39
/r/Incels,2017-12-17,3330,201,103.27057057057057,8,16.567164179104477,1,40
/r/Incels,2017-12-18,2964,207,117.4089068825911,15,14.318840579710145,1,41
/r/Incels,2017-12-19,3265,207,120.18683001531393,11,15.772946859903382,1,42
/r/Incels,2017-12-20,3205,200,132.02652106084244,11,16.025,1,43
/r/Incels,2017-12-21,2988,214,122.20314591700134,17,13.962616822429906,1,44
/r/Incels,2017-12-22,2879,213,116.1854810698159,12,13.51643192488263,1,45
/r/Incels,2017-12-23,3590,221,111.4924791086351,16,16.244343891402714,1,46
/r/Incels,2017-12-24,3107,216,106.93820405535887,12,14.38425925925926,1,47
/r/Incels,2017-12-25,3640,214,110.07417582417582,8,17.009345794392523,1,48
/r/Incels,2017-12-26,3319,229,116.86321181078638,12,14.493449781659388,1,49
/r/Incels,2017-12-27,3660,215,117.50382513661202,7,17.023255813953487,1,50
/r/Incels,2017-12-28,3979,245,103.2362402613722,21,16.240816326530613,1,51
/r/Incels,2017-12-29,3907,231,103.99360122856412,7,16.913419913419915,1,52
/r/Incels,2017-12-30,4417,232,110.65927099841521,10,19.038793103448278,1,53
/r/Incels,2017-12-31,4307,240,96.2874390527049,13,17.945833333333333,1,54
/r/Incels,2018-01-01,4133,230,105.24316477135253,16,17.969565217391306,1,55
/r/Incels,2018-01-02,4145,226,106.24849215922798,15,18.34070796460177,1,56
/r/Incels,2018-01-03,3575,246,112.79496503496503,19,14.532520325203253,1,57
/r/Incels,2018-01-04,3589,237,125.18835330175537,9,15.143459915611814,1,58
/r/Incels,2018-01-05,3648,223,105.13678728070175,12,16.358744394618835,1,59
/r/Incels,2018-01-06,3325,224,119.23037593984962,8,14.84375,1,60
/r/Incels,2018-01-07,3531,218,102.672613990371,6,16.19724770642202,1,61
/r/Incels,2018-01-08,3415,223,93.10014641288433,9,15.31390134529148,1,62
/r/Incels,2018-01-09,3461,239,102.36896850621208,13,14.481171548117155,1,63
/r/Incels,2018-01-10,3426,264,114.58435493286632,11,12.977272727272727,1,64
/r/Incels,2018-01-11,3887,244,119.78157962438898,14,15.930327868852459,1,65
/r/Incels,2018-01-12,2976,235,101.23387096774194,13,12.663829787234043,1,66
/r/Incels,2018-01-13,3272,236,110.59871638141809,18,13.864406779661017,1,67
/r/Incels,2018-01-14,3560,241,114.45421348314606,17,14.771784232365146,1,68
/r/Incels,2018-01-15,3706,257,100.5035078251484,23,14.42023346303502,1,69
/r/Incels,2018-01-16,3663,261,117.59677859677859,10,14.03448275862069,1,70
/r/Incels,2018-01-17,3901,264,106.21507305819021,21,14.776515151515152,1,71
/r/Incels,2018-01-18,3710,260,102.25202156334232,8,14.26923076923077,1,72
/r/Incels,2018-01-19,3513,256,105.39994306860234,19,13.72265625,1,73
/r/Incels,2018-01-20,3301,259,110.80399878824599,10,12.745173745173744,1,74
/r/Incels,2018-01-21,3995,259,122.3061326658323,16,15.424710424710424,1,75
/r/Incels,2018-01-22,4285,264,100.19206534422403,18,16.231060606060606,1,76
/r/Incels,2018-01-23,4193,256,89.03028857619843,13,16.37890625,1,77
/r/Incels,2018-01-24,4208,240,111.83079847908745,15,17.533333333333335,1,78
/r/Incels,2018-01-25,3761,239,97.43844722148364,15,15.736401673640167,1,79
/r/Incels,2018-01-26,4389,283,103.60036454773297,27,15.508833922261484,1,80
/r/Incels,2018-01-27,4302,262,132.72687122268712,13,16.419847328244273,1,81
/r/Incels,2018-01-28,3776,251,105.47669491525424,23,15.04382470119522,1,82
/r/Incels,2018-01-29,3128,246,105.71483375959079,17,12.715447154471544,1,83
/r/Incels,2018-01-30,3716,250,106.67572658772875,10,14.864,1,84
/r/Incels,2018-01-31,3370,248,111.49436201780415,8,13.588709677419354,1,85
/r/Incels,2018-02-01,3811,264,106.31750196798741,20,14.43560606060606,1,86
/r/Incels,2018-02-02,3887,257,99.43786982248521,11,15.124513618677042,1,87
/r/Incels,2018-02-03,4305,255,98.76980255516841,18,16.88235294117647,1,88
/r/Incels,2018-02-04,4421,263,101.97692829676544,17,16.809885931558934,1,89
/r/Incels,2018-02-05,4697,254,86.53459655098999,22,18.492125984251967,1,90
/r/Incels,2018-02-06,4977,272,99.52843078159533,28,18.297794117647058,1,91
/r/Incels,2018-02-07,4808,278,93.49084858569051,24,17.294964028776977,1,92
/r/Incels,2018-02-08,4522,287,97.16452896948253,16,15.75609756097561,1,93
/r/Incels,2018-02-09,4178,263,92.44734322642412,12,15.885931558935361,1,94
/r/Incels,2018-02-10,5134,257,96.4419555901831,13,19.976653696498055,1,95
/r/Incels,2018-02-11,5334,281,99.19197600299962,20,18.98220640569395,1,96
/r/Incels,2018-02-12,4104,265,91.35233918128655,5,15.486792452830189,1,97
/r/Incels,2018-02-13,3601,256,100.44959733407387,15,14.06640625,1,98
/r/Incels,2018-02-14,4836,290,91.14536807278743,19,16.675862068965518,1,99
/r/Incels,2018-02-15,4910,304,95.6602851323829,27,16.151315789473685,1,100
/r/Incels,2018-02-16,4747,292,90.88497998736044,26,16.256849315068493,1,101
/r/Incels,2018-02-17,4814,285,82.73847112588284,29,16.891228070175437,1,102
/r/Incels,2018-02-18,4962,299,95.75755743651753,23,16.59531772575251,1,103
/r/Incels,2018-02-19,4650,288,98.05548387096775,30,16.145833333333332,1,104
/r/Incels,2018-02-20,5210,288,106.3506717850288,27,18.09027777777778,1,105
/r/Incels,2018-02-21,4608,289,103.77213541666667,22,15.944636678200691,1,106
/r/Incels,2018-02-22,3904,286,109.7797131147541,15,13.65034965034965,1,107
/r/Incels,2018-02-23,4466,268,100.23063143752799,13,16.66417910447761,1,108
/r/Incels,2018-02-24,3894,264,112.85053929121726,18,14.75,1,109
/r/Incels,2018-02-25,4161,275,112.37130497476568,18,15.13090909090909,1,110
/r/Incels,2018-02-26,2950,258,107.77966101694915,19,11.434108527131784,1,111
/r/Incels,2018-02-27,3353,251,89.33552042946614,9,13.358565737051793,1,112
/r/Incels,2018-02-28,3618,248,95.79546710889994,9,14.588709677419354,1,113
/r/Incels,2018-03-01,4151,238,92.1667068176343,8,17.441176470588236,1,114
/r/Incels,2018-03-02,3949,242,92.3664218789567,7,16.318181818181817,1,115
/r/Incels,2018-03-03,4990,255,90.27835671342686,14,19.568627450980394,1,116
/r/Incels,2018-03-04,3807,261,95.82768584187023,9,14.586206896551724,1,117
/r/Incels,2018-03-05,4014,263,105.7045341305431,9,15.262357414448669,1,118
/r/The_Donald,2019-10-30,26639,7528,118.80738766470213,227,3.5386556854410203,0,-119
/r/The_Donald,2019-10-31,28138,7607,117.5400525979103,232,3.6989614828447483,0,-118
/r/The_Donald,2019-11-01,25224,7222,123.52410402790993,195,3.492661312655774,0,-117
/r/The_Donald,2019-11-02,23088,6595,117.06878031878031,169,3.5008339651250946,0,-116
/r/The_Donald,2019-11-03,21835,6421,118.10061827341424,180,3.4005606603332814,0,-115
/r/The_Donald,2019-11-04,26516,7567,120.35612460401268,179,3.504162812210916,0,-114
/r/The_Donald,2019-11-05,29230,7862,111.23270612384536,201,3.7178834902060545,0,-113
/r/The_Donald,2019-11-06,28917,7778,123.10803333679151,274,3.717793777320648,0,-112
/r/The_Donald,2019-11-07,26916,7226,121.6065908753158,216,3.724882369222253,0,-111
/r/The_Donald,2019-11-08,25839,7028,118.93575602771006,182,3.6765793966989184,0,-110
/r/The_Donald,2019-11-09,22990,6576,115.36824706394084,164,3.4960462287104623,0,-109
/r/The_Donald,2019-11-10,20943,6073,128.61662608031324,200,3.4485427301169107,0,-108
/r/The_Donald,2019-11-11,22913,6624,133.4951774102038,219,3.4590881642512077,0,-107
